jag trodde att du åkt .	pensé que te habías ido .
jag vill lära mig standardengelska .	yo quiero aprender inglés estándar .
i morgon åker han till kina .	mañana él se va a china .
vänta lite !	¡ espera !
skulle ni vara så snäll och öppna dörren åt mig ?	¿ serías tan amable de abrirme la puerta ?
jag ringde i förväg .	llamé de antemano .
förlåt att jag inte har skrivit på evigheter .	perdón por no haber escrito en años .
hur mycket kostar en biljett ?	¿ cuánto cuesta un tiquete ?
vår plan har många fördelar .	nuestro plan tiene muchas ventajas .
hjälp mig en minut bara .	ayudame un minuto solamente .
hårt arbete lönar sig .	el trabajo duro da frutos .
kan jag sitta med tom ?	¿ me puedo sentar con tom ?
jag såg på när tom dog .	yo vi morir a tom .
jag tror att det är där tom är .	creo que es ahí donde tom se encuentra .
var vänlig använd brödtången . tack !	por favor , agarra el pan con las pinzas . gracias .
det tog mig en halvtimme att lösa det här problemet .	me tomó media hora resolver este problema .
eftersom jag inte hade varit länge i tokyo , går jag ofta vilse .	como nunca he estado en tokio , me pierdo bastante .
hackar du grönsaker ?	¿ cortas tú los vegetales ?
jag vill ha svar och jag vill ha dem nu !	¡ quiero respuestas y las quiero ahora !
jag tycker om att lyssna på musik , speciellt jazz .	me gusta escuchar música , especialmente jazz .
vad är vi skyldiga ?	¿ qué debemos ?
vi är inte döda än .	todavía no estamos muertos .
vad står på dagens agenda ?	¿ qué hay para hacer el día de hoy ?
vad står på dagens agenda ?	¿ qué tenemos en la agenda el día hoy ?
han har faktiskt inte ätit kaviar .	él en realidad no ha comido caviar .
bjud oss på middag på restaurang !	¡ invitanos a comer a un restaurante !
min pappa promenerar varje dag .	mi padre sale a caminar todos los días .
vi såg barnet kliva på bussen .	vimos al nene subir al bus .
jag är hungrig , sa den lilla vita kaninen , så de stannade och åt blomman på en stor hyacint .	tengo hambre , dijo el conejito blanco , entonces pararon y se comieron la flor de un gran jacinto .
folk säger ofta att japanska är ett svårt språk .	la gente a menudo dice que el japonés es un idioma complicado .
jag söker jobb .	busco trabajo .
du borde ha slutat tidigare .	deberías haber renunciado antes .
det blir tre euro .	serían tres euros .
jag tycker om att titta på gamla familjebilder .	me gusta mirar viejas fotos familiares .
bebisen gråter .	el bebé está llorando .
jag oroar mig för din säkerhet .	me preocupa tu seguridad .
han oroar sig för sin framtid .	él se preocupa por su futuro .
tom sa till mary att hon inte skulle oroa sig .	tom le dijo a mary que no debía preocuparse .
kommer du ihåg det här spelet ?	¿ recuerdas este juego ?
säkerheten förhöjdes i staden .	se incrementó la seguridad en la ciudad .
vad kan de göra ?	¿ qué pueden hacer ellos ?
man får aldrig ge upp .	uno nunca debería rendirse .
jag har inga syskon .	no tengo ningún hermano .
när slutar du arbetet i dag ?	¿ a qué hora termina tu trabajo hoy ?
ni skulle inte gilla tom .	a ustedes no les gustaría tom .
ni skulle inte gilla tom .	a ustedes no les caería bien tom .
många gör detta .	muchos hacen esto .
det är ingen dålig idé .	no es ni mala idea .
varför skulle du fråga det ?	¿ por qué preguntarías eso ?
attack är bästa försvar .	atacar es la mejor defensa .
han bad mig att stå upp .	él me pidió que me parara .
vem har inte varit där ?	¿ quién no ha estado ahí ?
barnen tjöt av skratt .	los pibes se cagaron de risa .
man måste ta hand om planeten .	cuidemos nuestro planeta .
jag har gåshud .	se me pone la piel de gallina .
det är inte så illa .	no es para tanto .
det är inte så illa !	¡ no es para tanto !
det luktar skit här .	huele a mil rayos aquí .
antalet abonnenter har fördubblats de senaste fem åren .	el número de suscriptores se ha duplicado en los últimos cinco años .
tom äter inte kött .	tom no come carne .
du är vad du läser .	eres lo que lees .
många människor dör i trafikolyckor .	mucha gente muere en accidentes de tráfico .
jag ser en flicka .	veo una muchacha .
ditt hus är stort .	tu casa es grande .
ert hus är stort .	su casa es grande .
jag borde inte ha lagt mig i .	no debí meterme .
jag borde inte ha lagt mig i .	no debí haber interferido .
ser du till att bordet är färdigdukat när gästerna kommer ?	¿ te fijas si la mesa estará lista para cuando vengan los invitados ?
jag behöver nya glasögon .	necesito gafas nuevas .
hon slarvar med sina kläder .	ella es descuidada con su ropa .
vi kommer att klara oss .	vamos a estar bien .
fast att vi väntade till tio dök bill aldrig upp .	aunque esperamos hasta las diez , bill nunca apareció .
tom är inte härifrån .	tom no es de por aquí .
hon vill inte vänta på dig .	ella no quiere esperarte .
det var en underlig natt .	fue una noche extraña .
hon dog av syrebrist .	ella murió por falta de oxígeno .
när kommer tom ?	¿ cuándo viene tom ?
jag tyckte inte att boken var fullt så ointressant som tom påstod .	yo no pensé que el libro fuera del todo aburrido como dijo tom .
jag hatar personer som tom .	odio a la gente como tom .
skulle du kunna ändra den här listan så att den är i alfabetisk ordning ?	¿ podrías reorganizar esta lista para que esté en orden alfabético ?
ge mig skeden .	dame la cuchara .
fattig är inte den som har lite utan den som behöver mycket .	no es pobre quien tiene poco , sino quien necesita mucho .
minns du när du vaknade i morse ?	¿ recuerdas cuándo despertaste en la mañana ?
det är antingen tom eller mary som ljuger .	o es tom , o es mary quien miente .
jag tror att både tom och mary ljuger .	yo creo que tanto tom como mary mienten .
är det någon här som har varit i boston ?	¿ hay alguien que haya estado en boston ?
jag är bra på att köra bil .	yo soy bueno conduciendo .
jag vet att tom har rätt .	yo sé que tom tiene razón .
vi har en kvar .	nos queda uno .
jag kommer ihåg den kvällen .	yo recuerdo esa noche .
det är ganska spännande .	es bastante emocionante .
jag lämnade en lapp under dörren .	dejé una nota debajo de la puerta .
det finns en pojke .	hay un niño .
vi visste att tom skulle vinna .	nosotros sabíamos que tom ganaría .
tom äger den här bostaden .	tom es el dueño de este apartamento .
tom vet att vi litar på honom .	tom sabe que confiamos en él .
så här fungerar det .	así funciona .
jag var inte särskilt nervös .	no estaba especialmente nervioso .
vi visste att tom skulle vinna .	sabíamos que tom ganaría .
marutei tsurunen , som ursprungligen kommer från finland , är den enda parlamentarikern i japans historia som är född utomlands .	marutei tsurunen , quien es originario de finlandia , es el primer parlamentario nacido en el extranjero en la historia de japón .
han talar arabiska .	él habla árabe .
du älskar dig själv .	te amas a ti misma .
du älskar dig själv .	te amas a ti mismo .
vad gör tvättbjörnen i köket ?	¿ qué está haciendo el mapache en la cocina ?
sommaren är över .	el verano se acabó .
ska vi ta en öl ?	¿ nos tomamos una birra ?
jag ska inte göra illa dig .	no te voy a hacer daño .
jag vill ha den där katten .	quiero ese gato .
vet ni ens vem tom är ?	¿ ustedes saben siquiera quién es tom ?
kom dit vid tolv .	llega allá a las doce .
ju galnare , desto bättre .	entre más loco , mejor .
ju galnare , desto bättre .	cuanto más loco , mejor .
ni verkar glada .	se ven felices .
vet du varför vårrullar kallas för vårrullar ?	¿ sabes por qué los rollitos primavera se llaman rollitos primavera ?
det här är underligt .	esto es raro .
när såg du tom ?	¿ cuándo viste a tom ?
korta kjolar är inte på modet längre .	las faldas cortas ya no están de moda .
han har en dålig vana att dricka för mycket vin .	él tiene la mala costumbre de beber demasiado vino .
god morgon , sa jag .	buenos días , dije .
jag hoppas att du tycker om mig .	espero que yo te guste .
jag tittar sällan på dokumentärer .	rara vez veo documentales .
tom vill inte prata med mig .	tom no quiere hablar conmigo .
jag önskar att tom var här med oss idag .	me gustaría que tom estuviera hoy aquí con nosotros .
vad gör du för att fördriva tiden ?	¿ qué haces tú para matar el tiempo ?
gamla vänner kontaktade mig .	viejos amigos me contactaron .
pratar du svenska ?	¿ usted habla sueco ?
det här är skandalöst !	¡ esto es indignante !
runt staden rinner en flod .	alrededor de la ciudad corre un río .
alla skrattade .	todos rieron .
vad kostar den här kameran ?	¿ cuánto cuesta esta cámara ?
när börjar filmen ?	¿ cuándo empieza la película ?
skriv in ditt användarnamn följt av ditt lösenord .	escriba su nombre de usuario , seguido de su contraseña .
i början tyckte hon inte om hästen .	a ella no le gustaba ese caballo al principio .
till en början förstod jag inte varför .	al principio , no entendía por qué .
i början förstod jag inte varför .	al principio , no entendía por qué .
kan vi börja om från början ?	¿ podemos empezar de nuevo desde el principio ?
det här är en bra början .	este es un buen comienzo .
jag hoppas att det här är början på en vacker vänskap .	espero que este sea el comienzo de una hermosa amistad .
jag tror att du är lite för noggrann .	creo que estás siendo un poco muy cuidadoso .
jag tycker att du är lite för noggrann .	creo que estás siendo un poco muy cuidadoso .
jag tror att du är lite för försiktig .	creo que estás siendo un poco muy cuidadoso .
jag tycker att du är lite för försiktig .	creo que estás siendo un poco muy cuidadoso .
en del döva personer väljer att inte använda teckenspråk .	algunas personas sordas deciden no utilizar el lenguaje de signos .
jag har en blåsa av stål .	yo tengo una vejiga de acero .
solen skiner från en blå himmel .	el sol está brillando en un cielo azul .
hon bad sin lärare om råd .	ella le pidió consejo a su profesor .
de älskar sina barn .	quieren a sus hijos .
hon bad mig att se efter hennes bebis medans hon var borta .	ella me pidió que cuidara de su bebé mientras ella estaba ausente .
får jag fråga varför inte ?	¿ puedo saber por qué no ?
så du och hanna planerar att gifta er ?	entonces ¿ tú y hanna planean casarse ?
vi bor i länder med liknande identiteter .	vivimos en países con identidades semejantes .
vad har du ?	¿ qué tienes ?
sverige har sitt eget språk .	suecia tiene su propia lengua .
jack då ?	¿ y jack ?
välkommen !	¡ bienvenida !
välkomna !	¡ bienvenidas !
hjälp !	¡ socorro !
hjälp !	¡ ayuda !
hjälp mig !	ayúdame .
hjälp mig !	¡ ayudadme !
hjälp mig !	¡ ayúdame !
hjälp mig !	¡ ayúdenme !
hjälp mig !	¡ ayúdeme !
stanna !	¡ alto !
stanna !	¡ parad !
stanna !	¡ para !
stanna !	¡ pare !
skynda !	¡ apurate !
skynda !	¡ apúrate !
skynda !	¡ apúrese !
skynda !	¡ apúrense !
käften !	¡ cierra la boca !
käften !	¡ cerrá el pico !
käften !	¡ callate la boca !
käften !	¡ cállate !
håll käften !	¡ cerrá el pico !
håll käften !	¡ cierra la boca !
håll käften !	¡ callate la boca !
skynda dig !	¡ apresúrate !
skynda dig !	¡ apúrate !
skynda dig !	¡ apurate !
lämna mig ifred !	¡ déjame en paz !
lämna mig ifred !	¡ dejame en paz !
lämna mig ifred !	¡ déjeme en paz !
lämna mig i fred !	¡ dejame en paz !
lämna mig i fred !	¡ déjame en paz !
lämna mig i fred !	¡ déjeme en paz !
vem väntar du på ?	¿ a quién esperas ?
vem väntar du på ?	¿ a quién estás esperando ?
hajar du ?	¿ cachái ?
hajar du ?	¿ capeas ?
hajar du ?	¿ ya te cayó el veinte ?
hajar du ?	¿ agarraste la onda ?
hajar du ?	¿ ya captas ?
studera !	¡ estudia !
är ni fortfarande hemma ?	¿ todavía están en casa ?
det här är konstigt .	esto es raro .
den såg äkta ut .	parecía auténtico .
du är orättvis .	eres injusto .
vem är på vakt ?	¿ quién está de guardia ?
tyckte du om matchen ?	¿ te gustó el partido ?
välkommen !	bienvenida .
det regnar .	llueve .
välkomna !	¡ bienvenidos !
grattis !	¡ felicitaciones !
håll käften !	¡ cállate !
vänta på mig !	¡ espérame !
detta är hennes bok .	éste es su libro .
detta är hennes bok .	este libro es suyo .
du måste hjälpa henne .	debes ayudarla .
du måste hjälpa henne .	tienes que ayudarla .
internet förändrade allt .	internet cambió todo .
de säger att han har varit död i två år .	dicen que él lleva dos años muerto .
jag tycker också om godis .	también me gustan los dulces .
hon är inte en bra person .	ella no es una buena persona .
tom kan springa lika fort som mary .	tom puede correr tan rápido como mary .
denna bok verkar väldigt intressant .	este libro me parece muy interesante .
jag går till stranden .	voy a la playa .
jag har mina egna problem .	tengo mis propios problemas .
det är mycket viktigare .	esto es mucho más importante .
hans historia låter trovärdig .	su historia suena creíble .
hans berättelse låter trovärdig .	su historia suena creíble .
jag saknar ord för vad som hände .	me faltan palabras para lo que pasó .
jag har köpt två semlor . vill du ha ena ?	compré dos semlas . ¿ quieres uno ?
det låter som en omständlig process .	suena como un proceso complicado .
jag anser att den är överflödig .	yo opino que es redundante .
du ska inte tro på allt du hör .	no debes creer todo lo que oyes .
det anser jag vara överflödigt .	esto lo veo redundante .
honom lurar du inte .	tú no lo engañas .
henne lurar du inte .	tú no la engañas .
hör av dig om du undrar över något .	contáctame si tienes alguna duda .
jag går till stranden .	me voy a la playa .
det regnade i tre dygn .	llovió durante tres días .
grattis på födelsedagen !	¡ feliz cumpleaños !
jag förstår dig inte .	no te entiendo .
han är extremt stark .	él es extremadamente fuerte .
det är bara en ursäkt .	eso solo es una excusa .
jag köpte mackan på macken .	compré el emparedado en la gasolinera .
de är klara .	están terminados .
svaret missar poängen .	la respuesta falla el punto
läs det här först .	lee esto primero .
läs detta först .	lee esto primero .
gråt inte .	no lloren .
bilen är gul .	el carro es amarillo .
det är inte en bra idé .	no es una buena idea .
jag känner till låten .	conozco la canción .
gör det ont när du andas ?	¿ te duele cuando respiras ?
han bodde i centrala london .	él vivía en el centro de londres .
paketet åtföljdes av en faktura .	una factura acompañaba al paquete .
toms pappa , som sitter i fängelse , skriver aldrig till honom .	el padre de tom , que está en prisión , nunca le escribe .
när jag inte har min mobil , känner jag mig ensam .	me siento solo sin mi celular .
tom kunde inte sova för han hade en kraftig huvudvärk .	tom no podía dormir porque tenía un fuerte dolor de cabeza .
detta är ett finsk-ugriskt språk .	es un lenguaje fino-úgrico .
jag skulle säga att du förtjänade det .	yo diría que te lo ganaste .
vad handlar mötet om ?	¿ de qué trata la reunión ?
gå med tom .	andá con tom .
jag kommer med nästa buss .	yo llego en el próximo bus .
känner jag tom ?	¿ conozco yo a tom ?
jobbar du ikväll ?	¿ trabajas esta noche ?
gå ut .	sal .
jag hatar vintern .	odio el invierno .
grönt är min favoritfärg .	el verde es mi color favorito .
vi bor i en vacker stad .	vivimos en una hermosa ciudad .
papper är vitt .	el papel es blanco .
ett kuvert och ett frimärke , tack .	un sobre y un sello , por favor .
absolut förbjudet .	estrictamente prohibido .
jag är en plattjordare .	soy un terraplanista .
blomman är röd .	la flor es roja .
förolämpa honom inte .	no lo insultes .
talar du portugisiska ?	¿ hablas portugués ?
tom är här .	tom está aquí .
jag läser inte .	no leo .
jag läser inte .	yo no leo .
jag har tre bröder .	tengo tres hermanos .
marina är från ryssland och clarissa är från sverige .	marina es de rusia y clarissa es de suecia .
vilken är er favoriträtt ?	¿ cuál es vuestra comida favorita ?
hon hatar verkligen det sättet att tänka .	ella realmente odia esta manera de pensar .
jag kan inte se skillnad mellan dem .	no puedo notar la diferencia entre ellos .
jag läste ingen bok igår .	no leí ningún libro ayer .
det har inte varit några problem hittills .	no ha habido problemas hasta ahora .
jag åt det äpplet .	me comí esa manzana .
jag gråter aldrig .	nunca lloro .
det visste vi inte .	no lo sabíamos .
jag gillar den gråa tröjan mer än den lila .	el jersey gris me gusta más que el morado .
jag har ingen aning om vad jag ska göra .	no tengo ni idea de lo que debo hacer .
jag vill spendera lite .	quiero gastar poco .
terroristerna har anfallit en moské .	los terroristas han atacado una mezquita .
vi har plats för två sängar .	tenemos espacio para dos camas .
apan rymde från sin bur .	el mono se escapó de su jaula .
han hade tjänat mycket pengar i new york och återvände till sin hemstad .	había ganado mucho dinero en nueva york y volvió a su ciudad natal .
det kan vara viktigt .	puede ser importante .
nästa gång , försök att komma på en mer trovärdig historia .	la próxima vez , intentá inventar una historia más creíble .
pergamenten var gjorda av djurskinn .	los pergaminos estaban hechos con pieles de animales .
sami och laila var med om en olycka .	sami y laila sufrieron un accidente .
jag vill tillbringa resten av mitt liv vid din sida .	quiero pasar el resto de mi vida a tu lado .
vänta .	espera .
jag har inte glömt er .	no me he olvidado de ustedes .
varför gör du det inte ?	¿ por qué no lo haces ?
jag förstod vad du ville säga .	entendí lo que querías decir .
låt mig följa dig hem .	permíteme acompañarte a tu casa .
du måste vara mindre otålig .	usted debe ser menos impaciente .
har tom nyckeln till din lägenhet ?	¿ tom tiene la llave de tu apartamento ?
min kniv är vass .	mi cuchillo está afilado .
de tog bilden till mitt körkort .	tomaron la foto de mi licencia de conducir .
det där är carl .	ese es carl .
har du tillräckligt med pengar ?	¿ tienes suficiente dinero ?
det är för många broar i den här staden .	hay demasiados puentes en esta ciudad .
min brors arbete består av att undervisa i spanska .	el trabajo de mi hermano consiste en enseñar el español .
jag tillbringade helgen med mina vänner .	pasé el fin de semana con mis amigos .
filmen är på arabiska , och jag förstår inte ett ord arabiska !	¡ la película está en árabe , y yo de árabe no entiendo un pomo !
du går för snabbt för att jag ska kunna hänga med .	andas demasiado rápido para que pueda seguir tu ritmo .
har du en fransk ordbok ?	¿ tienes un diccionario de francés ?
hon pratade om sin familj .	habló de su familia .
jag vill pröva något annat .	quiero intentar otra cosa .
jorge kan tala fyra språk .	jorge puede hablar cuatro lenguas .
imorgon har jag det muntliga provet .	mañana tengo la prueba oral .
vi köpte bröd .	comprábamos pan .
var kommer allt det här ifrån ?	¿ de dónde viene todo esto ?
i eftermiddag kommer hon att tvätta cykeln .	esta tarde ella va a limpiar la bicicleta .
emily bor i brisbane .	emily vive en brisbane .
jag tror inte att kärlek finns .	pienso que el amor no existe .
frukosten är serverad .	el desayuno está servido .
stick härifrån !	¡ largo de aqui !
stick härifrån !	¡ fuera de aquí !
ge mig brevet .	dame la carta .
meredith har inte några hundar .	meredith no tiene perros .
meredith har inte några hundar .	meredith no tiene ningún perro .
jag kan inte hitta det .	no logro encontrarlo .
ingenting kan stoppa oss .	nada puede detenernos .
jag tror att ni är färdiga .	creo que ustedes están listos .
jag tror att ni är färdiga .	creo que ustedes están listas .
jag vet var tom gömmer sig .	sé dónde se esconde tom .
jag skulle vilja ha en chokladglass .	quisiera un helado de chocolate .
jag skulle vilja ha en chokladglass .	me gustaría un helado de chocolate .
han är min lärare .	él es mi profesor .
i morgon är det hans födelsedag .	mañana es su cumpleaños .
hon pratar mycket .	ella habla mucho .
välkommen !	¡ bienvenidos !
nej .	no .
perfekt !	¡ perfecto !
egendom är stöld .	la propiedad es un robo .
var är jag ?	¿ dónde estoy ?
välkommen till wikipedia .	bienvenidos a wikipedia .
paris är frankrikes huvudstad .	parís es la capital de francia .
paris är huvudstad i frankrike .	parís es la capital de francia .
jag är ricardo .	soy ricardo .
jag är ricardo .	yo soy ricardo .
jag är ledsen , jag gjorde det inte med flit .	lo siento , no lo hice a propósito .
hon använder för mycket mjölk när hon lagar mat .	ella usa demasiada leche cuando cocina .
varför köpte du den där hatten ?	¿ por qué has comprado ese sombrero ?
han är döende .	él está moribundo .
han ligger för döden .	él está moribundo .
jag har en ny bil .	tengo un coche nuevo .
jag överdrev en aning .	exageré un poco .
nu är det jag som kör .	ahora conduzco yo .
jag vill ha bevis .	quiero pruebas .
jag vill ha respekt .	quiero respeto .
vem är vaken ?	¿ quién está despierto ?
tyvärr vägrade tom att hjälpa oss .	por desgracia , tom se negó a ayudarnos .
vattnet är inte rent .	el agua no está limpia .
han bor i rom .	él vive en roma .
hon bor i rom .	ella vive en roma .
vildsvin jagar man på natten .	los jabalís se cazan por la noche .
vänta , skjut inte !	¡ espere , no dispare !
vad kallas den här ormen ?	¿ cómo se llama esta serpiente ?
citronen kan göra mycket för vår hälsa .	el limón puede hacer mucho por nuestra salud .
jag vet inte vad den här symbolen står för .	no sé qué representa este símbolo .
jag sade det bara till dig och ingen annan .	te lo dije sólo a ti y a nadie más .
väck inte den björn som sover .	no hay que despertar a los perros que están durmiendo .
jag kan inte äta kött .	no puedo comer carne .
han ville förstöra den .	él quería destruirlo .
är det allt du har ?	¿ eso es todo lo que tienes ?
vad gör du i dag ?	¿ qué hacés hoy ?
det här är lätt att göra .	esto es fácil de hacer .
det är mycket varmt här .	hace mucho calor aquí .
folk borde tvätta sig .	la gente debería lavarse .
vi hoppas bli bättre med tiden .	esperamos mejorar con el tiempo .
han låg på rygg .	él estaba tirado de espaldas .
tom lämnade lyset på hela natten .	tom dejó las luces encendidas toda la noche .
gå efter hjälp .	ve por ayuda .
jag gick i säng mycket sent .	me fui a la cama muy tarde .
han talar spanska lika bra som han talar franska .	él habla español tan bien como habla francés .
jag har öl .	tengo cerveza .
jag behöver veta dina avsikter .	necesito saber tus intenciones .
när går det sista tåget ?	¿ cuándo sale el último tren ?
jag är en och nittio lång .	mido un metro noventa .
han söker arbete .	él está buscando trabajo .
allt är färdigt .	todo está listo .
mary har långa ögonfransar .	mary tiene las pestañas largas .
vad har du på dig ?	¿ qué llevas puesto ?
vad har du på dig för kläder ?	¿ qué llevas puesto ?
den här stolen är mycket bekväm .	esta silla es muy cómoda .
paula måste hjälpa sin pappa i köket .	paula tiene que ayudar a su papá en la cocina .
var vänlig och tala högre .	por favor , habla más alto .
det finns en telefon i köket .	hay un teléfono en la cocina .
hur lärde du känna honom ?	¿ cómo lo conociste ?
hon är alltid väldigt artig .	ella siempre es muy educada .
på denna gata får man inte parkera .	en esta calle no se puede aparcar .
vilket härligt väder !	¡ qué buen tiempo hace !
att lära sig ett främmande språk kräver stort tålamod .	aprender una lengua extranjera requiere mucha paciencia .
tom gjorde ett slarvigt jobb .	tom hizo un trabajo chapucero .
är du säker , tom ?	¿ estás seguro , tom ?
du har ett bra arbete .	tienes un buen trabajo .
jag förstår inte vad du säger .	no entiendo lo que dices .
allt kommer att bli bra .	todo estará bien .
jag menar det på allvar .	lo digo en serio .
kom med mig .	ven conmigo .
han var ensam .	él estaba solo .
jag är klyftig .	soy listo .
vi vet hur man gör det .	sabemos cómo hacerlo .
jag letar efter en vän till mig .	estoy buscando a un amigo mío .
jag letar efter en väninna till mig .	estoy buscando a una amiga mía .
jag saknar er .	os extraño .
jag har en båt .	tengo una barca .
jag beklagar för i går .	lamento lo de ayer .
jag är läkare .	soy médico .
middagen är klar .	la cena está lista .
han är vänlig .	él es amable .
jag är översten .	yo soy el coronel .
utan er är jag ingenting .	no soy nada sin vosotros .
du skrämmer mig inte .	no me das miedo .
huset står i lågor .	la casa está en llamas .
det där är hans hus .	ésa es su casa .
det där är hennes hus .	ésa es su casa .
det där är deras hus .	ésa es su casa .
vi åker om en vecka .	iremos dentro de una semana .
det är en strålande idé .	esa es una excelente idea .
jag har knappt några pengar alls .	apenas tengo dinero .
du har förändrats .	has cambiado .
ni är fortfarande unga .	ustedes aún son jóvenes .
allt kommer att gå bra .	todo irá bien .
de tycker inte om mig .	no les gusto .
betalade ni för boken ?	¿ habéis pagado el libro ?
jag har läst boken .	me he leído el libro .
ni är vårt enda hopp .	vosotras sois nuestra única esperanza .
jag skulle kunna döda er .	podría matarlas .
jag skulle kunna döda dem .	podría matarlas .
jag vet att du är upptagen .	sé que estás ocupada .
hur tror ni att jag känner mig ?	¿ cómo creen que me siento ?
behöver ni pengar ?	¿ necesitan dinero ?
jag tror ni har rätt .	creo que tenéis razón .
hon satte sig och rökte .	ella se sentó y fumó .
försiktigt !	¡ cuidado !
vilken är nästa hållplats ?	¿ cuál es la próxima parada ?
den här är min .	éste es el mío .
han släppte repet och föll ner i floden .	él soltó la cuerda y se cayó en el río .
är du fortfarande arg på mig ?	¿ aún sigues enojada conmigo ?
han kommer alltid för sent till lektionerna .	él siempre llega tarde a clases .
vad har ni ?	¿ qué tienen ?
jag hatar hans föräldrar .	odio a sus padres .
jag hatar hennes föräldrar .	odio a sus padres .
jag kan inte se dem .	no puedo verlos .
jag kan inte se er .	no puedo verlos .
ni överlevde .	ustedes sobrevivieron .
vad lagar ni ?	¿ qué están cocinando ?
ingen aning .	ni idea .
ni hörde vad jag sade .	habéis oído lo que he dicho .
jag gillar ert hår .	me gusta vuestro pelo .
vem stal äpplena ?	¿ quién se robó las manzanas ?
är ni säkra ?	¿ estáis seguros ?
jag tittar på huset .	miro la casa .
hur gammal är er farbror ?	¿ qué edad tiene vuestro tío ?
hur gammal är er morbror ?	¿ qué edad tiene vuestro tío ?
han tycker om henne .	a él le gusta ella .
gör mig inte besviken !	¡ no me decepciones !
låt mig ta ert blodtryck .	permítame tomarle la presión .
trädgården var full av vackra gula blommor .	el jardín estaba lleno de hermosas flores amarillas .
jag är vrålhungrig .	estoy canino .
jag är förälskad i henne .	estoy enamorada de ella .
var var ni ?	¿ dónde estabais ?
vi har en massa mat .	tenemos un montón de comida .
ni är anhållna .	estáis detenidos .
tom är på jobbet .	tom está en el trabajo .
han lever fortfarande .	él aún sigue vivo .
talar ni italienska ?	¿ habláis italiano ?
det hade snöat .	había nevado .
hon rådde honom att resa utomlands medan han fortfarande var ung .	le aconsejó que fuera al extranjero mientras aún era joven .
den här är den värsta av alla .	esta es la peor de todas .
jag vet inte vem som sjunger den här sången .	no sé quién canta esa canción .
det jag verkligen inte vill förlora är kärleken .	el amor es lo que verdaderamente no quiero perder .
vad vet ni ?	¿ qué sabéis vosotros ?
jag ser en bok .	veo un libro .
jag menar allvar .	hablo en serio .
jag mådde jättedåligt .	me sentí fatal .
ni kan gå .	podéis ir .
ingen trodde på det jag sade .	nadie se creyó lo que dije .
tom gör sig ganska bra på bild .	tom es bastante fotogénico .
han är älskvärd .	él es amable .
är du arg ?	¿ estás enfadado ?
gå och be om hjälp .	ve a pedir ayuda .
vad minns du ?	¿ qué recuerdas ?
vad kan jag göra för er ?	¿ qué puedo hacer por ustedes ?
jag läser etiketten .	leo la etiqueta .
holland är ett litet land .	holanda es un país pequeño .
jag skulle kunna döda er .	podría matarlos .
jag skulle kunna döda dem .	podría matarlos .
hur många syskon har ni ?	¿ cuántos hermanos y hermanas tenéis ?
är de från usa ?	¿ son estadounidenses ?
du är ingen idiot !	¡ tú no eres tonto !
john sätter sig bredvid jack .	john se sienta junto a jack .
han föll baklänges .	él se cayó para atrás .
han föll bakåt .	él se cayó para atrás .
han bankade på dörren .	él golpeó a la puerta .
jag litar på dig .	confío en ti .
jag försörjer min familj .	yo mantengo a mi familia .
min kudde är så mjuk !	¡ mi almohada es tan suave !
är det säkert att simma i den här floden ?	¿ es seguro nadar en este río ?
hur mår ni nu ?	¿ cómo estáis ahora ?
jag tycker att ni borde tänka på framtiden .	creo que deberían pensar en su futuro .
har ni sett tom ?	¿ habéis visto a tom ?
vad mer kan du göra ?	¿ qué más puedes hacer ?
vi skulle behöva pengar .	necesitaríamos dinero .
ni kan gå .	podéis iros .
jag är inte din fiende .	no soy tu enemigo .
tom liknar dig .	tom se parece a ti .
jag behövde dig .	yo te necesité .
var vänliga och lugna ner er .	por favor , calmaos .
hur länge tog det för er att lära er finska ?	¿ cuánto tiempo les tomó aprender finés ?
god eftermiddag !	¡ buenas tardes !
hur tog ni er dit ?	¿ cómo llegaron ahí ?
tycker du om ormar ? självklart inte .	¿ te gustan las serpientes ? por supuesto que no .
träffade du henne ?	¿ te encontraste con ella ?
gå härifrån !	¡ vete !
jag vet att du är upptagen .	sé que estás ocupado .
det betyder ingenting !	¡ eso no quiere decir nada !
i går var det torsdag .	ayer era jueves .
jag talar inte med dig , utan med apan .	no te estoy hablando a ti , sino al mono .
vi hängav oss alla åt vårt lands utveckling .	todos nosotros nos dedicamos al desarrollo de nuestro país .
lugna ner dig .	tranquilízate .
jag upptäckte var hon var .	descubrí dónde estaba ella .
hon avslog min begäran .	ella rechazó mi petición .
hon blir sen till middagen .	ella va a llegar tarde para la cena .
klä på dig snabbt .	vístete rápido .
kan jag få tala med er ?	¿ puedo hablar con vosotros ?
hade ni en trevlig helg ?	¿ habéis pasado un buen fin de semana ?
jag är fri .	yo soy libre .
jag är ledig .	estoy libre .
hon gick in .	ella se fue adentro .
låt oss ställa julgranen här .	pongamos el árbol de navidad aquí .
tom är på alerten .	tom está alerta .
jag litar inte heller på dig .	yo tampoco confío en vos .
jag litar inte heller på dig .	yo tampoco confío en ti .
jag är inte religiös .	no soy religioso .
jag är inte religiös .	no soy religiosa .
tom och mary har en dotter .	tom y mary tienen una hija .
hur var det ?	¿ cómo estuvo ?
universum är ett mysterium .	el universo es un misterio .
jag studerar spanska .	yo estudio español .
var är min son ?	¿ dónde está mi hijo ?
sa tom det ?	¿ dijo eso tom ?
sade tom det ?	¿ dijo eso tom ?
