non bisogna accentuare la natura violenta di questo virus .	no hay que acentuar la naturaleza violenta de este virus .
questo posto è accessibile a tutti .	este lugar es accesible para todos .
quello è un vero accattone .	aquel es un verdadero pordiosero .
sono contrario a ogni tipo di abuso .	me opongo a cualquier tipo de abuso .
l ' accattonaggio è vietato per legge .	mendigar está prohibido por la ley .
questo borgo è abitato prevalentemente da boscaioli e da cacciatori .	esta aldea es habitada principalmente por leñadores y cazadores .
io sono contrario all ' abbandono dei cani in autostrada .	estoy en contra del abandono de perros en la vía pública .
ce l ' hai la crema abbronzante ?	¿ tienes un protector solar ?
lavoro in un magazzino come magazziniere .	estoy trabajando en un almacén como repositor .
hanno appena arrestato un potente boss mafioso .	acaban de detener a un importante jefe mafioso .
quel lenzuolo è molto sporco , quindi bisogna lavarlo .	ese pañuelo está muy sucio , así que hay que lavarlo .
i lemming si suicidano in massa .	los lemmings se suicidan en masa .
le due nazioni si contendevano quel lembo di terra .	las dos naciones luchaban por esa porción de tierra .
devi essere meno impaziente .	usted debe ser menos impaciente .
il legislatore ha compiuto un grosso sbaglio .	el legislador ha cometido un gran error .
ti piace il caffè arabico ?	¿ te gusta el café árabe ?
una volta mi sono quasi strozzato con un ' arachide .	una vez casi me atraganto con un maní .
vado ad arare la terra con un aratro primitivo .	voy a arar la tierra con un arado primitivo .
vado ad arare la terra con un aratro primitivo .	voy a arar la tierra con un arado antiguo .
salve , vorrei un ' aranciata fresca .	hola , quisiera un jugo de naranja fresco .
oggi l ' asfalto è ardente .	hoy el asfalto está ardiendo .
un aristocratico è un membro dell ' aristocrazia .	un aristócrata es un miembro de la aristocracia .
parla lentamente e chiaramente .	hable despacio y claramente .
nemmeno il suo insegnante lo capiva .	ni siquiera su maestro lo entendía .
il mio migliore amico è marocchino .	mi mejor amigo es marroquí .
mia sorella adora la musica .	mi hermana ama la música .
questo è l ' ultimo avvertimento .	éste es el último aviso .
il sogno è finito .	el sueño se acabó .
lei ha comprato della verdura ieri .	ella ha comprado algunas verduras ayer .
ha comprato della verdura ieri .	ella ha comprado algunas verduras ayer .
lui è povero ma onesto .	él es pobre pero honesto .
questa è un ' avvertenza medica .	esta es una advertencia médica .
i santi sono sempre rappresentati con un ' aureola sopra la testa .	los santos siempre son representados con una aureola sobre la cabeza .
non bisogna astenersi dall ' esprimere le proprie opinioni .	no hay que abstenerse de expresar las propias opiniones .
mi sono astenuto dal voto .	me abstuve de votar .
io amo la carne di manzo .	me encanta la carne de ternera .
stasera sono richiesto a una festa .	estoy invitado a una fiesta esta noche .
il ricavo della serata sarà destinato a un ente di beneficenza .	la recaudación de la velada será destinada a una organización benéfica .
tagliati quel ricciolo !	¡ córtate ese rulo !
voglio mangiare un mandarancio .	quiero comer una clementina .
mi duole la mandibola .	me duele la mandíbula .
sono malinconico .	estoy melancólico .
sei troppo magra !	¡ sos demasiado flaca !
il terremoto della scorsa notte ha avuto un ' elevatissima magnitudo .	el terremoto de anoche fue de una gran magnitud .
descrivete l ' impatto di questo evento sull ' ambiente .	describen el impacto de este evento sobre el medio ambiente .
guardo il mio riflesso nel lago .	miro mi reflejo en el lago .
questa frase è ridondante .	esta frase es redundante .
dallo a qualcuno che ne ha bisogno .	dáselo a alguien que lo necesite .
quando mi sono svegliato stava nevicando .	cuando me desperté estaba nevando .
perché la neve è bianca ?	¿ por qué es blanca la nieve ?
ho fatto il lavoro controvoglia .	hice el trabajo en contra de mi voluntad .
in fisica stiamo studiando il riflesso della luce .	en física estamos estudiando la reflexión de la luz .
sono stato ricoverato all ' ospedale .	estaba internado en el hospital .
oggi abbiamo studiato il mappamondo .	hoy hemos estudiado el mapamundi .
devi girare la manopola per abbassare il finestrino .	gire la manija para bajar la ventanilla .
mi sono convertito al cristianesimo .	me he convertido al cristianismo .
siamo felici .	somos felices .
l ' insegnante ci ha avvertiti che il test sarebbe stato difficile .	el profesor nos advirtió que el test sería duro .
a che ora chiude questo ristorante ?	¿ a qué hora cierra este restaurante ?
mia figlia è ancora una bambina .	mi hija es todavía una niña .
cosa avete da mangiare ?	¿ qué hay para comer ?
ciao !	¡ chau !
cosa significa urss ?	¿ qué significa urss ?
questa storia è verosimile .	esta historia es creíble .
non è un giocattolo !	¡ no es un juguete !
ho conosciuto ken ieri .	ayer conocí a ken .
il mio ciclo mestruale è irregolare .	mi ciclo menstrual es irregular .
suo nonno è morto di cancro l ' anno scorso .	su abuelo murió de cáncer el año pasado .
i materiali di costruzione costano molto caro al momento .	los materiales de construcción son muy caros en este momento .
i materiali da costruzione sono molto costosi in questo momento .	los materiales de construcción son muy caros en este momento .
è un po ' selvaggio .	es un poco salvaje .
ha un fratello a tokyo .	él tiene un hermano en tokio .
lui ha un fratello a tokyo .	él tiene un hermano en tokio .
ti aspettano davanti alla porta .	te esperan delante de la puerta .
prendi un libro e leggilo !	¡ coge un libro y léelo !
che bimbo capriccioso che sei .	qué chico caprichoso que sos .
andiamo a giocare a biliardo ?	¿ vamos a jugar al billar ?
questo negozio è chiuso per lutto .	esta tienda está cerrada por duelo .
la tartaruga è un animale longevo .	la tortuga es un animal longevo .
ho rubato un lingotto d ' oro .	he robado un lingote de oro .
sono un programmatore di videogiochi .	soy un programador de video juegos .
c ' è odore di putrefazione .	hay olor a podrido .
una vespa mi ha piantato il suo pungiglione nel braccio .	una avispa me clavó el aguijón en el brazo .
ho ricevuto una pugnalata da un malintenzionato ubriaco .	un borracho mal intencionado me dio una puñalada .
aiuto ! mi vogliono pugnalare !	¡ ayuda ! me quieren apuñalar .
con te al mio fianco mi sento protetto .	con vos a mi lado me siento protegido .
odio il cibo precotto .	odio la comida precocida .
mio padre è un pompiere .	mi padre es bombero .
bisogna pulire il pollaio .	tenemos que limpiar el gallinero .
sono un perfezionista .	soy un perfeccionista .
voglio imparare una lingua straniera alla perfezione .	quiero aprender un idioma extranjero a la perfección .
che bello che è questo pulcino !	¡ qué lindo que es este pollito !
questo albergo è privo di ristorante .	este hotel no tiene restaurante .
dov ' è il predicato in questa frase ?	¿ dónde está el predicado en esta oración ?
sto mangiando un pompelmo .	estoy comiendo un pomelo .
questa è una vera perla .	esta es una verdadera joya .
questo film è troppo pauroso per me .	esta película es demasiado terrorífica por mí .
stai calmo e comportati bene !	¡ quédate tranquilo , pórtate bien !
è francese .	él es francés .
visto che ci sei , fai del caffè anche per me .	ya que estás allí , hacé un café para mí también .
questo quaderno è ecologico .	este cuaderno es ecológico .
devo andare a fare un ' ecografia .	tengo que ir a hacerme una ecografía .
questa cosa è molto eccitante .	esto es muy excitante .
sono un fanatico dell ' ecologia .	yo soy un fanático de la ecología .
questa è una vongola verace .	esta es una verdadera almeja .
quando si mise la parrucca , sembrava una donna .	cuando se puso la peluca , parecía una mujer .
guarda quell ' eclissi totale !	¡ mira ese eclipse total !
questo è un esempio di animale onnivoro .	este es un ejemplo de un animal omnívoro .
non cadere in eccesso .	no caiga en el exceso .
sei molto eccentrico .	usted es muy excéntrico .
dopo molto riflettere , il criminale decise di confessare .	tras mucho reflexionar , el bandido decidió confesar .
penso che lui sia omosessuale .	creo que él es homosexual .
questo è un culto ebraico .	este es un culto judío .
se vuoi che qualcosa cambi sporcati le mani .	si querés que algo cambie ensuciate las manos .
questo è un oltraggio !	¡ esto es un ultraje !
sapete quando ritorneranno ?	¿ sabéis cuándo volverán ?
sa quando ritorneranno ?	¿ sabe cuándo volverán ?
dio creò il cielo e la terra .	dios creó el cielo y la tierra .
dov ' è vostro padre ?	¿ dónde está vuestro padre ?
dove si trova vostro padre ?	¿ dónde está vuestro padre ?
non ci sono tante decisioni da prendere se il cuore ha scelto .	hay muchas decisiones para tomar si el corazón ha elegido .
quando la vita ti dà limoni , fai limonate .	cuando la vida te da limones , haz limonada .
lavoro come operaio in un ' officina .	trabajo como obrero en un taller .
devo fare una visita dall ' oculista .	tengo que ir al oculista .
ho una macchia sulla maglia .	tengo una mancha en la remera .
so chi abita in questa casa .	sé quién vive en esta casa .
piantatela con tutta questa formalità !	¡ tomatelá de acá con toda esa formalidad !
quell ' uomo è davvero forzuto .	aquel hombre es realmente forzudo .
non mi piace bere caffè .	no me gusta beber café .
non riusciva a superare il desiderio di fumare un ' altra sigaretta .	no podía superar el deseo de fumarse otro cigarro .
non tagliare la torta con un coltello .	no cortes la torta con un cuchillo .
hai un livello di glucosio nel sangue troppo alto .	hay un nivel demasiado alto de glucosa en la sangre .
lui è un poeta .	él es poeta .
è stato un atto molto egoistico .	fue un acto muy egoísta .
mi piace il cibo egiziano .	me gusta la comida egipcia .
devo cambiare l ' hardware del computer .	tengo que cambiar el hardware de la computadora .
l ' energia solare non minaccia l ' ambiente .	la energía solar no amenaza el medio ambiente .
secondo voi è un atto egoistico non pensare di tornare con il padre di mia figlia ?	¿ según ustedes es un acto egoísta no pensar en volver con el padre de mi hija ?
lui ha due figlie .	él tiene dos hijas .
amarsi è un atto egoistico ?	¿ amar es un acto egoísta ?
quello è un ergastolano .	aquel es un condenado a cadena perpetua .
questo telecomando è ergonomico .	este mando a distancia es ergonómico .
non farmi un interrogatorio !	¡ no me hagas un interrogatorio !
devo fare una chiamata interurbana .	tengo que hacer una llamada interurbana .
mio padre è stato internato in un manicomio .	mi padre estuvo internado en un manicomio .
questa lezione è interminabile !	¡ esta lección es interminable !
ti giuro che ho visto un extraterrestre !	¡ te juro que vi un extraterrestre !
il panda è in via di estinzione .	el panda está en vía de extinción .
lei è la mia unica fonte di ispirazione .	ella es mi única fuente de inspiración .
parlo inglese tutti i giorni .	hablo inglés todos los días .
parlo inglese ogni giorno .	hablo inglés todos los días .
sembri giapponese .	pareces japonés .
ti presento mio fratello .	te presento a mi hermano .
se le cose non le capisci da solo , la vita te le insegna .	si no entendés las cosas por tu cuenta , la vida te las enseña .
ho avuto un ' esperienza extrasensoriale .	tuve una experiencia extra-sensorial .
chiudi la bocca .	cierra la boca .
piovve dopo diverse settimane di bel tempo .	llueve después de varias semanas de buen tiempo .
qualcuno deve dare la cattiva notizia a sua madre .	alguien le tiene que dar la mala noticia a su madre .
oggi il tempo è peggio di ieri .	hoy el tiempo es peor que el de ayer .
perché non vieni a casa da me e non suoni il piano ?	¿ por qué no viene a mi casa y toca el piano ?
quante uova ci sono in cucina ?	¿ cuántos huevos hay en la cocina ?
dov ' è la chiesa più vicina ?	¿ dónde está la iglesia más cercana ?
saremo amici per sempre .	seremos amigos por siempre .
tutti aspirano a una vita migliore .	todos aspiran tener una vida mejor .
odia correre .	ella odia correr .
lei odia correre .	ella odia correr .
quanto paghi al mese di gas ?	¿ cuánto paga de gas por mes ?
alla cerimonia di inaugurazione fu scoperta una targa in onore del fondatore .	en la ceremonia de inauguración se descubrió una placa en honor al fundador .
le mele sono vendute a dozzine .	las manzanas se venden por docenas .
abitiamo nei dintorni della scuola .	vivimos cerca de la escuela .
l ' hanno tratto in salvo da un pericolo .	ellos lo rescataron de un peligro .
bill ha molte idee originali .	bill tiene muchas ideas originales .
hai l ' intelletto di un sasso .	usted tiene el intelecto de una roca .
mio nonno è un operaio instancabile .	mi abuelo es un trabajador incansable .
dobbiamo evocare uno spirito .	debemos invocar a un espíritu .
possiedo un ettaro di terra .	tengo una hectárea de tierra .
io adoro il clima estivo .	me encanta el clima estival .
è troppo caro .	es demasiado caro .
un coniglio corre in giardino .	un conejo corre por el jardín .
un coniglio corre in giardino .	un conejo está corriendo por el jardín .
lui parla dieci lingue .	habla diez lenguas .
parla dieci lingue .	habla diez lenguas .
posso farlo senza il tuo aiuto .	puedo hacerlo sin tu ayuda .
non c ' era molto traffico .	no había mucho tráfico .
prova questo unguento miracoloso .	prueba este ungüento milagroso .
lui parla dieci lingue .	él habla diez idiomas .
sto imparando il giapponese .	estoy aprendiendo japonés .
non è necessario che tu mi ringrazi per questo .	no es necesario que me agradezcas por esto .
lei portò le tovaglie in lavanderia .	ella llevó las toallas a la lavandería .
il principato indipendente del liechtenstein si trova in europa centrale fra la svizzera e l ' austria .	el principado independiente de liechtenstein se encuentra en europa central entre suiza y austria .
i cavi trasmettono l ' elettricità .	los cables transmiten la electricidad .
mi sono offerto di aiutarla con i compiti .	me ofrecí a ayudarle con sus tareas .
il tevere attraversa roma .	el tíber atraviesa roma .
è pericoloso nuotare in questo lago .	es peligroso nadar en este lago .
non mi piace camminare .	no me gusta caminar .
comincerò presentandomi .	voy a empezar presentándome .
abbiamo appena pulito i bagni .	hemos acabado de limpiar los baños .
andiamo alla locanda ?	¿ vamos a la fonda ?
la sua bugia ha complicato le cose .	su mentira ha complicado la situación .
lui non sa cosa fare .	él no sabe qué hacer .
all ' inizio nessuno mi ha creduto .	al principio nadie me creyó .
apri la bocca e chiudi gli occhi .	abre la boca y cierra los ojos .
penso che i fantasmi esistano .	pienso que los fantasmas existen .
guardate le ragazze .	mirad a las chicas .
sono un donnaiolo .	soy un mujeriego .
io sono un donnaiolo .	soy un mujeriego .
sono un casanova .	soy un mujeriego .
io sono un casanova .	soy un mujeriego .
quando ho detto una bugia ?	¿ cuándo dije una mentira ?
cos ' è quella lucina intermittente ?	¿ qué es esa lucecita intermitente ?
siamo una coppia sposata .	somos una pareja de casados .
loro hanno figlie gemelle .	ellos tienen hijas gemelas .
ora suoneremo un brano inedito .	ahora vamos a tocar un tema inédito .
la sua inefficienza è senza pari .	su ineficiencia es incomparable .
ti piace questo colore ?	¿ te gusta este color ?
lui ha un grande senso dell ' umorismo .	él tiene un gran sentido del humor .
fu stupido da parte mia commettere un errore simile .	fue estúpido de mi parte cometer un error así .
era stanca ma continuò a lavorare .	estaba cansada , pero siguió trabajando .
vuoi mangiare qualcosa ?	¿ quieres comer algo ?
ci sono quattro stagioni in un anno .	hay cuatro estaciones en un año .
le voglio esporre il mio progetto .	quiero exponer mi proyecto .
la mia ragazza è di corporatura esile .	mi novia es de contextura delgada .
si merita la punizione .	se merece el castigo .
lui si merita la punizione .	se merece el castigo .
non sono contento del mio lavoro .	no estoy contento con mi trabajo .
litiga solo per il gusto di litigare .	discute sólo por el gusto de discutir .
i denti umani hanno quattro zanne , due in ogni mandibola .	la dentadura humana tiene cuatro colmillos , dos en cada mandíbula .
i cani che abbaiano molto di solito non sono pericolosi .	los perros que ladran mucho no suelen ser peligrosos .
ho detto tutto .	lo he dicho todo .
la lettera b deriva dal pittogramma egizio per casa , che si dice bayit in semitico , da cui beta .	la letra b proviene de la pictografía egipcia para casa , que se dice , bait en semítico , por tanto , beta .
gli idiotismi rendono difficile l ' apprendimento di qualsiasi lingua .	las expresiones idiomáticas dificultan el aprendizaje de cualquier idioma .
dopo la sudata di oggi , non vedo l ' ora di fare una bella doccia .	después de la fatiga de hoy , no veo la hora de tomar una buena ducha .
ho trovato il libro molto interessante .	el libro me pareció muy interesante .
quella è la verità assoluta !	esa es la verdad absoluta .
ogni mattina mangio miele a colazione .	cada mañana , como miel en el desayuno .
non leggo mai dei libri erotici .	nunca leo libros eróticos .
il nuovo paese sarà una repubblica .	el nuevo país se constituirá como república .
dopo la consumazione del delitto , l ' assassino si è consegnato .	después de haber consumado el crimen , el asesino se entregó .
a casa mia consumiamo molta birra .	en mi casa consumimos mucha cerveza .
lei soffre di una malattia contagiosa .	ella padece una enfermedad contagiosa .
ti piace mosca ?	¿ te gusta moscú ?
quel cane non morde .	aquel perro no muerde .
lavatevi le mani , prima di mangiare .	lávense las manos antes de comer .
puoi passare la notte da noi .	puedes pasar la noche con nosotras .
sei venuto troppo tardi .	has venido demasiado tarde .
lei parla bene l ' inglese .	ella habla bien inglés .
quando gli mangiò la regina , bartolo capì di essere sul punto di perdere quella partita .	cuando le comió la reina , bartolo supo que estaba a punto de perder esa partida .
è più di un anno che non lo vedo .	hace más de un año que no lo veo .
sto aspettando godot .	estoy esperando a godot .
sono l ' uomo più felice della terra .	soy el hombre más feliz de la tierra .
posso guidare una bicicletta ?	¿ puedo montar una bicicleta ?
dove verrà a prenderci l ' autobus ?	¿ dónde nos recogerá el autobús ?
non c ' è peggior sordo di chi non vuol sentire .	no hay peor sordo que quien no quiere oír .
hai provato a misurare la pressione ?	¿ ha tratado de medir la presión ?
ieri notte ho fatto un sogno meraviglioso .	soñé algo maravilloso anoche .
la leonessa s ' avvicinò alla preda senza fare rumore .	la leona se acercó a la presa sin hacer ruido .
il centro rimarrà chiuso per due settimane nel periodo estivo .	el centro permanecerá cerrado por dos semanas durante el verano .
la parola ha diversi significati .	la palabra tiene varios significados .
l ' entusiasmo è contagioso .	el entusiasmo es contagioso .
il denaro è tutto .	el dinero es todo .
mia madre nacque nel nord del messico .	mi madre nació en el norte de méxico .
mia madre è nata nel nord del messico .	mi madre nació en el norte de méxico .
luke , sono tuo figlio .	luke , soy tu hijo .
chiesi a mio padre di portarmi al circo .	le pedí a mi padre que me llevara al circo .
a metà della mia classe piacciono i cani .	a la mitad de mi clase le gustan los perros .
il latino è una lingua eterna .	el latín es una lengua eterna .
cosa c ' è sulla scrivania ?	¿ qué hay en el escritorio ?
hanno bevuto due bottiglie di vino .	ellos se bebieron dos botellas de vino .
loro hanno bevuto due bottiglie di vino .	ellos se bebieron dos botellas de vino .
ho smesso di fumare due anni fa .	dejé de fumar hace dos años .
è un ragazzo così onesto che non racconta mai una bugia .	es un chico tan honesto que nunca dice una mentira .
grazie per il tuo consiglio .	gracias por tu consejo .
grazie per la tua comprensione .	gracias por tu comprensión .
in biblioteca c ' è sempre molta gente .	siempre hay mucha gente en la biblioteca .
il cane poliziotto trovò resti di cocaina nel suo bagaglio .	el perro policía encontró restos de cocaína en su equipaje .
non ero occupato ieri .	ayer no estaba ocupado .
sono le tre meno un quarto .	son las tres menos cuarto .
cos ' avete ?	¿ qué tenéis ?
ci sono numerosi ponti in questa città .	hay muchos puentes en esta ciudad .
era , fino a un certo punto , soddisfatto del risultato .	estaba , hasta cierto punto , satisfecho con el resultado .
tutti possono fare errori .	todo el mundo puede cometer errores .
la perdita di mia figlia mi ha tolto la voglia di vivere .	la pérdida de mi hija me quitó las ganas de vivir .
ero curioso di sapere perché la gente mi guardava .	tenía curiosidad de saber por qué la gente me miraba .
non ho tempo adesso .	no tengo tiempo ahora .
lascia che ti aiuti a mettere la giacca .	déjame ayudarte a ponerte la chaqueta .
com ' è corta la vita !	¡ qué corta es la vida !
quando il sole della cultura cala , anche i nani sembrano giganti .	cuando el sol de la cultura cae , hasta los enanos parecen gigantes .
lei ha accettato la sfida , ora affronti le conseguenze .	usted aceptó el desafío , ahora encare las consecuencias .
le ricchezze non rendono più saggi gli uomini .	la riqueza no hace más sabios a los hombres .
ho deciso di essere un avvocato .	decidí ser abogado .
allora ho cominciato a capire .	entonces comencé a comprender .
credo che sia felice .	yo creo que él es feliz .
non ha paura di niente .	no le tiene miedo a nada .
le riviste di musica sono scritte da gente che non sa scrivere , che intervista gente che non sa parlare , per gente che non sa leggere .	las revistas de música están escritas por gente que no sabe escribir , que entrevistan a gente que no sabe hablar , para gente que no sabe leer .
andiamo al cinema ?	¿ vamos al cine ?
a volte sento mio padre cantare in bagno .	a veces oigo a mi padre cantar en el baño .
per pagare l ' affitto , facciamo un trasferimento al padrone di casa ogni mese .	para pagar el alquiler , le hacemos una transferencia al casero todos los meses .
ho aperto un conto presso quella banca perché i trasferimenti all ' estero sono gratuiti per i minori di venticinque anni .	he abierto una cuenta en ese banco porque las transferencias al extranjero son gratis para los menores de veinticinco años .
la tua carta è di credito o di debito ?	¿ tu tarjeta es de crédito o de débito ?
la verità è che le banche ti ricoprono di commissioni per qualsiasi cosa . . . anche per chiudere un conto !	la verdad es que los bancos te cobran comisiones por cualquier cosa . . . ¡ hasta por cerrar una cuenta !
pepe è fatale : si guadagna da vivere giocando in borsa e le sue azioni stanno precipitando .	pepe está fatal : se gana la vida jugando en bolsa y sus acciones están cayendo en picado .
vorrei consigliare di non chiedere un credito veloce , perché i loro interessi saranno molto alti .	yo te aconsejaría no pedir un crédito rápido , porque sus intereses serán muy altos .
è molto più sicuro investire in titoli di stato rispetto alle azioni , ma non si può mai guadagnare tanto quanto nella borsa .	es mucho más seguro invertir en bonos del estado que en acciones , pero nunca podrás ganar tanto como en la bolsa .
con così tanta disoccupazione , molte persone non possono più pagare i loro mutui .	con tantos parados , mucha gente ya no puede pagar su hipoteca .
ammiro la tua ignoranza .	admiro tu ignorancia .
ho appena letto questo libro .	acabo de leer este libro .
ho installato ieri un nuovo programma nel mio computer .	ayer instalé un nuevo programa en mi ordenador .
vede i suoi genitori solo una volta all ' anno .	ella sólo ve a sus padres una vez al año .
è il modo migliore per imparare l ' inglese .	es la mejor forma de aprender inglés .
ad essere onesta , non mi piace .	para ser sincera , no me gusta .
lui non ti capisce .	él no te entiende .
la mia insegnante ha una voce molto dolce .	mi profesora tiene una voz muy suave .
è stata la migliore esperienza della mia vita .	fue la mejor experiencia de toda mi vida .
sono i denti falsi di mia nonna .	son los dientes postizos de mi abuela .
posso prendere un momento di riposo ?	¿ puedo tomar un descanso ?
non sono occupato .	no estoy ocupado .
ora ricordo .	ahora me acuerdo .
fumare è strettamente proibito qui .	está estrictamente prohibido fumar aquí .
è strettamente proibito fumare qui .	está estrictamente prohibido fumar aquí .
la macchina è lenta .	el coche es lento .
ho voglia di uscire oggi .	hoy tengo ganas de salir .
conosci qualche buon ristorante qui vicino ?	¿ sabes de algún buen restaurante cerca de aquí ?
a che ora comincia la scuola ?	¿ a qué hora comienza la escuela ?
tutto è silenzioso .	todo está en silencio .
il calcio è lo sport più popolare di tutti .	el fútbol es el deporte más popular de todos .
la chiave è sulla scrivania .	la llave está sobre el escritorio .
ha detto che mi odiava ma che aveva bisogno del mio aiuto .	me dijo que me odiaba pero que necesitaba mi ayuda .
sei pallido .	estás pálido .
maciek ha perso la vita a dicembre .	maciek perdió la vida en diciembre .
oggi non ho voglia di fare niente .	hoy no tengo ganas de hacer nada .
noi siamo i suoi figli .	nosotros somos sus hijos .
lui mi ama . ma io non amo lui .	él me ama . pero yo no lo amo a él .
john è venuto in giappone ieri .	john vino a japón ayer .
non può avere la testa tra le nuvole .	no puede tener la cabeza en las nubes .
il modo migliore di conoscere davvero una persona è vedere come si comporta quando è assolutamente libera di scegliere .	la mejor manera de realmente conocer a una persona es ver cómo se comporta cuando es absolutamente libre de elegir .
se qualcuno ti critica , è perché hai qualcosa che lui non avrà mai .	si alguien te critica , es porque tienes algo que él nunca tendrá .
la gente vede , sente e parla , purtroppo però vede male , sente poco e parla troppo .	la gente ve , escucha y habla , pero por desgracia ve mal , oye poco y habla demasiado .
sono più che felice .	estoy más que feliz .
mi ha fatto aspettare mezz ' ora .	me hizo esperar media hora .
la curiosità è femmina .	la curiosidad es femenina .
tutti sbagliano , per questo hanno messo le gomme sopra le matite . . . .	todos se equivocan , es por eso que pusieron gomas en los lápices . . .
non lo so .	no lo sé .
jacob coxey era pronto al peggio .	jacob coxey estaba listo para lo peor .
non gioco da mesi .	hace unos meses que no juego .
il genio è un equilibrista che cammina sul filo della follia .	el genio es un equilibrista que camina sobre el filo de la locura .
il pericolo non viene da quello che non conosciamo , ma da quello che crediamo sia vero e invece non lo è .	el peligro no proviene de lo que no conocemos , sino de lo que creemos que es verdad y , sin embargo no lo es .
chi va là ? fermi o sparo ! , urlò la sentinella .	¿ quién anda ahí ? ¡ pare o disparo ! , gritó el centinela .
qualcuno riesce a rispondere alla mia domanda ?	¿ alguien puede contestar mi pregunta ?
il couchsurfing è come parlare esperanto , è la realizzazione di un sogno : il villaggio globale !	couchsurfing es como hablar esperanto , es un sueño que se cumple : el pueblo universal .
una lucida follia omicida sembrava essersi impadronita di lui .	una lúcida locura homicida parecía haberse apoderado de él .
stanotte c ' è luna piena , attenta ai lupi mannari !	esta noche tenemos luna llena , ¡ cuidado con el hombre lobo !
dicono che lei è nata in germania .	dicen que ella nació en alemania .
in una famiglia , si possono trovare : un nonno e una nonna , un padre e una madre , un figlio e una figlia , un nipote e una nipote (rispetto ai nonni) , inoltre un fratello e una sorella , uno zio e una zia , un nipote e una nipote (rispetto agli zii) , un cugino e una cugina .	en una familia , se puede encontrar : un abuelo y una abuela , un padre y una madre , un hijo y una hija , un nieto y una nieta , también un hermano y una hermana , un tío y una tía , un sobrino y una sobrina , un primo y una prima .
ho finalmente trovato un lavoro .	finalmente encontré un trabajo .
c ' è una borsa sulla scrivania .	hay una bolsa sobre el escritorio .
era sorprendentemente bella .	era asombrosamente hermosa .
alle undici va bene per me .	a las once me viene bien .
i gatti sono animali sociali .	los gatos son animales sociales .
lui ha le gambe lunghe .	él tiene las piernas largas .
noi abbiamo un cane , un gatto e tre canarini .	tenemos un perro , un gato y tres canarios .
la mia casa è grande .	mi casa es grande .
la sabbia brucia .	la arena quema .
come posso risolvere questo problema ?	¿ cómo puedo solucionar este problema ?
chi ha dipinto questo bellissimo quadro ?	¿ quién pintó este hermoso cuadro ?
i gatti non amano essere bagnati .	a los gatos no les gusta que los bañen .
sono stato negli stati uniti due volte .	estuve en los estados unidos dos veces .
quando li ha visti per la prima volta ?	¿ cuándo los vio por primera vez ?
ero molto stanca oggi .	hoy estaba muy cansada .
non posso bere alcool .	no puedo beber alcohol .
il sole brilla intensamente .	el sol brilla con fuerza .
non voglio uscire .	no quiero salir .
il mondo è un posto pericoloso .	el mundo es un lugar peligroso .
ken ha due gatti .	ken tiene dos gatos .
il fagiolo vegeta male nei suoli ricchi di argilla .	los porotos no se desarrollan bien en los suelos arcillosos .
ho meditato tutta la notte sul problema .	he meditado toda la noche sobre el problema .
ho comprato un picasso .	compré un picasso .
i contributi coreani quest ' anno sono stati appropriati per l ' economia nazionale .	las contribuciones coreanas este año fueron oportunas para la economía nacional .
voglio mangiare un mango .	busco comer un mango .
un vino rosso , per favore .	un vino tinto , por favor .
e tu , come stai ?	y vos , ¿ cómo estás ?
siamo stati a parigi .	estuvimos en parís .
quello spiega perché la porta è aperta .	eso explica por qué la puerta está abierta .
uno per tutti , tutti per uno .	uno para todos y todos para uno .
la nebbia gli impediva di vedere molto lontano .	la niebla no le dejaba ver muy lejos .
piove a catinelle !	llueve a cántaros .
l ' oro non si ossida .	el oro no se oxida .
chiedo scusa per aver risposto in ritardo .	disculpe por haber demorado en contestar .
non ti avrei dovuto dire nulla .	no tendría que haberte dicho nada .
mi piace molto tatoeba !	¡ me gusta mucho tatoeba !
nuota meglio di me .	nada mejor que yo .
a nessuno piace essere deriso .	a nadie le gusta que se rían de él .
john è californiano .	john es californiano .
la polonia è un grande paese .	polonia es un gran país .
la polonia è un paese grande .	polonia es un gran país .
non si veste mai di verde .	ella nunca se viste de verde .
lei non si veste mai di verde .	ella nunca se viste de verde .
qualcuno ha rubato la mia macchina fotografica .	alguien me ha robado la cámara de fotos .
il funzionario pubblico è stato accusato di essere un ladro .	el funcionario público ha sido tildado de ladrón .
abbiamo un gatto bianco .	tenemos un gato blanco .
quali sono i numeri primi ?	¿ cuáles son los números primos ?
mia moglie non si alza prima di me .	mi mujer no se levanta antes que yo .
lui ama il caffè .	le encanta el café .
non sai come ?	¿ no sabes cómo ?
la nostra biblioteca è al terzo piano .	nuestra biblioteca está en el tercer piso .
sembra la moglie di un contadino .	ella parece la esposa de un campesino .
in principio dio creò il cielo e la terra .	al principio dios creó el cielo y la tierra .
ti prometto che ti aiuto .	prometo ayudarte .
mi piace vivere qui .	me encanta vivir aquí .
tom mangia molto poco .	tom come muy poco .
la matematica è la mia materia preferita .	las matemáticas son mi asignatura favorita .
le banane sono gialle .	los plátanos son amarillos .
e voi , come state ?	y vosotros , ¿ cómo estáis ?
ho la pelle estremamente bianca e non mi abbronzo del tutto .	tengo la piel extremadamente blanca y no me bronceo del todo .
la demenza senile è implacabile .	la demencia senil es implacable .
il mese di maggio è il mese delle madri .	el mes de mayo es el mes de las madres .
sei su facebook ?	¿ tienes facebook ?
dov ' è la scuola ?	¿ dónde está la escuela ?
