on chciałby wziąć udział w konkursie .	le gustaría participar en el concurso .
niełatwo pojąć jego teorię .	su teoría es difícil de entender .
jego teoria jest trudna do zrozumienia .	su teoría es difícil de entender .
co on chce zrobić ?	¿ qué quiere hacer él ?
kazali mi tam iść samemu .	me hicieron ir allí solo .
zrobiłem to z wielkim entuzjazmem .	lo hizo con mucho entusiasmo .
on ma trzech synów , którzy pracują w tym samym biurze .	él tiene tres hijos , quienes trabajan en la misma oficina .
życie jest za krótkie , by się przejmować takimi rzeczami .	la vida es demasiado corta para preocuparse de cosas de ese tipo .
nie mylmy ameryki ze stanami zjednoczonymi , a amerykanów z mieszkańcami usa .	no confundamos américa con los estados unidos , ni americanos con estadounidenses .
niebo było zachmurzone .	el cielo estaba oscuro .
piękna pogoda , prawda ?	bonito el tiempo , ¿ no ?
będziecie tu wszyscy jutro ?	¿ estaréis todos aquí mañana ?
wybaczenie to największy z darów .	el perdón es el regalo más grande .
tom mówi po hiszpańsku i betty również mówi po hiszpańsku .	tom habla español , y betty también .
wszyscy na ciebie czekają .	todo el mundo te está esperando .
masz coś do powiedzenia ?	¿ tienes algo que decir ?
jem jabłka .	me estoy comiendo una manzana .
czy byłeś kiedyś na hawajach ?	¿ has estado alguna vez en hawái ?
dam ci na urodziny rower .	te regalaré una bicicleta por tu cumpleaños .
dziecko nie jest w stanie samo o siebie zadbać .	un bebé es incapaz de cuidar de sí mismo .
czy tak jest dobrze ?	¿ y así es correcto ?
nie mogę .	no puedo .
kiedy właściciela nie ma , lokatorzy szaleją .	cuando el casero no está , los inquilinos juegan .
kiedy wypadek się wydarzył ?	¿ cuándo sucedió el incidente ?
wujek podarował mi piękny zegarek .	mi tío me regaló un reloj muy bonito .
jest podobna do swego ojca .	ella se parece a su padre .
utrzeć goździki w młynku do przypraw lub w moździerzu .	muela los claveles en un molinillo de condimentos o en un mortero .
maria potrzebuje tuzina jajek .	maría necesita una docena de huevos .
bardzo dziękuję za prezent .	muchísimas gracias por el regalo .
ten autobus jedzie do mińska .	este autobús va a minsk .
ta działka jest moją własnością .	esta tierra es mi propiedad .
nie warto o tym dyskutować .	no vale la pena discutir esto .
w lecie jest tutaj bardzo gorąco . zima jest bardzo sucha .	en verano , aquí hace mucho calor . el invierno es muy seco .
wielu rodziców uważa , że w telewizji jest za dużo przemocy .	muchos padres opinan que hay demasiada violencia en la televisión .
jestem chińczykiem .	soy chino .
dokładnie , kochanie .	exactamente , mi querido .
mary i jej siostra mają podobną fryzurę .	mary y su hermana tienen un peinado similar .
lepiej się pospiesz .	sería mejor que te dieras prisa .
delfiny i wieloryby nie są rybami .	los delfines y las ballenas no son peces .
takie są przepisy .	es la ley .
okazał się być idealnym mężem .	resultó ser un esposo ideal .
przyjęli ją do szpitala .	la ingresaron en el hospital .
jeśli chcesz się dowiedzieć , jak się używa danego słowa , poszukaj go w słowniku .	si quieres saber cómo cierta palabra se usa , búscala en este diccionario .
umiesz odróżnić masło od margaryny ?	¿ sabes distinguir la mantequilla de la margarina ?
pamiętasz że mnie już widziałeś ?	¿ recuerdas haberme visto antes ?
jest zbyt wrażliwy .	es demasiado sensible .
ja wierzę w niego .	yo creo en él .
gdzie jest mój samochód ?	¿ dónde está mi auto ?
sztuka nie interesuje go zupełnie .	no le interesa el arte en absoluto .
ona nie lubi nikogo i nikt nie lubi jej .	a ella no le gusta nadie y ella no le gusta a nadie .
on się szybko uczy .	él aprende rápidamente .
odwiedziłem grób ojca .	visité la tumba de mi padre .
w tym doświadczeniu potrzeba absolutnej próżni .	para este ensayo se necesita un vacío perfecto .
ten sprzedawca pojawił się dziś rano w telewizji .	el comerciante ha aparecido en la tele esta mañana .
gdybym znał odpowiedź na to pytanie , powiedziałbym ci .	si supiese una respuesta a la pregunta , te lo diría .
to grzeczny chłopak .	él es un chico cortés .
ludzie go lubią , bo jest bardzo miły .	él gusta a la gente porque es tan amable .
możesz wybrać dowolny kolor .	puedes escoger cualquier color que te guste .
dlaczego nowy jork nazywany bywa wielkim jabłkiem ?	¿ por qué se llama nueva york la gran manzana ?
osiem hobbitów to jeden hobbajt .	ocho hobbits forman un hobbyte .
samolot ląduje za godzinę .	el avión aterrizará en una hora .
mój brat nie ma pieniędzy .	mi hermano no tiene dinero .
pan kinoshita zostawił wczoraj okulary w biurze .	ayer el señor kinoshita se olvidó las gafas en la oficina .
sześć i cztery daje dziesięć .	seis y cuatro son diez .
to urodzony poeta .	él es un poeta nato .
opowiedział synowi ciekawą historię .	él le contó a su hijo una historia interesante .
to nasz nauczyciel angielskiego .	él es nuestro profesor de inglés .
dziś zostaję w domu .	hoy me quedo en casa .
nie prosiłbym cię , gdyby to nie było ważne .	no te lo suplicaría a ti si no fuera importante .
nie wiedzą , co robić z pieniędzmi .	no saben qué hacer con el dinero .
mój samochód jest do twojej dyspozycji .	mi coche está a tu disposición .
to jest nowe .	esto es nuevo .
przepraszam , że tyle czasu do ciebie nie pisałem .	por favor , perdóname por no haberte escrito en tanto tiempo .
nikt z nas nie jest przeciwko jego pomysłowi .	ninguno de nosotros está en contra de su idea .
wydaje mi się , że jest amerykaninem .	creo que es americano .
kocham cię , mój aniele .	te quiero , ángel mío .
ty możesz mówić po angielsku .	tú puedes hablar inglés .
po szkole gram w tenisa .	yo juego tenis después del colegio .
to dla ciebie ryzykowne .	eso te pondrá en peligro .
rodzice są odpowiedzialni za wykształcenie dzieci .	los padres son responsables de la educación de sus hijos .
umówili się na kolejne spotkanie następnego ranka .	acordaron encontrarse de nuevo la mañana siguiente .
muszę położyć dziecko .	tengo que meter al niño en la cama .
nie jest łatwo oppanować angielski .	no es fácil dominar el inglés .
on lubi kuchnię włoską .	le gusta la comida italiana .
wczoraj wieczorem temperatura utrzymywała się poniżej zera .	la temperatura se mantuvo bajo cero ayer por la noche .
połam czekoladę na małe kawałki .	partid el chocolate en trozos pequeños .
jestem głodnym pająkiem .	soy una araña hambrienta .
tylko ty możesz to zrobić , ale nie zrobisz tego sam .	sólo tú puedes hacerlo , pero no puedes hacerlo solo .
masz zamiar wziąć udział w spotkaniu ?	¿ estás planeando participar en la reunión ?
zaczął padać deszcz .	comenzó a llover .
zaczęło padać .	comenzó a llover .
wyjaśnienie toma było nazbyt skomplikowane .	la explicación de tom era demasiado compleja .
tom nie dzwonił .	tom no ha llamado .
skopiuj ten program na swój komputer .	copia este programa en tu ordenador .
jego firma przetrwała kryzys .	su compañía sobrevivió a la crisis .
nasz nauczyciel odłożył egzamin do przyszłego tygodnia .	nuestro profesor ha pospuesto el examen hasta la próxima semana .
trzymaj się z dala od tego psa .	manténgase lejos del perro .
jestem dumny z brata .	estoy orgulloso de mi hermano .
czy jesteś szczęśliwy ?	¿ eres feliz ?
ona stała na środku pokoju .	ella estaba estudiando en medio del cuarto .
ten czarny należy do mnie .	el negro es mío .
ona została otruta .	ella ha sido envenenada .
grając w baseball , tom jest w swoim żywiole .	tom está en su elemento cuando juega béisbol .
pomożesz mi z tłumaczeniem ?	¿ me ayudas a traducir ?
już nie jest sama .	ya no está sola .
możesz to dostać za darmo .	puedes tenerlo gratis .
tak stary samochód był praktycznie bezużyteczny .	un coche tan viejo era prácticamente inútil .
on woli pojechać w piątek .	él prefiere ir el viernes .
czy istnieje życie w innym świecie ?	¿ hay vida en otros mundos ?
czy istnieje życie pozaziemskie ?	¿ hay vida en otros mundos ?
papier jest biały .	el papel es blanco .
spojrzała nań koso .	ella lo miró de reojo .
co jest silniejsze , tygrys czy lew ?	¿ qué es más fuerte , un tigre o un león ?
wczoraj kupiłem ten aparat .	compré esta cámara ayer .
mężczyzna je chleb .	el hombre está comiendo pan .
życie jest pełne tajemnic .	la vida está llena de misterios .
to dobra cena dla tego rodzaju produktu .	es un buen precio , para este tipo de producto .
kiedy przyjedziesz mnie odwiedzić ?	¿ cuándo vas a venir a visitarme ?
on dużo je .	come mucho .
ona planuje poród w lipcu .	ella va a tener un bebé en julio .
jesteś nauczycielem .	tú eres un profesor .
wiesz , jak się gra w szachy ?	¿ sabes cómo se juega al ajedrez ?
niewielu ludzi wie , jak to się robi .	poca gente sabe cómo hacerlo .
człowiek jest jedynym zwierzęciem , które potrafi mówić .	el hombre es el único animal que puede hablar .
nie zapomnij zakręcić gazu zanim wyjdziesz z domu	no olvides cerrar el gas antes de salir de la casa .
dziewięć milionów ludzi głosowało w tych wyborach .	nueve millones de personas votaron en las elecciones .
nigdy nie byłeś w paryżu ?	¿ nunca has estado en parís ?
jesteś dla mnie wszystkim .	tú lo eres todo para mí .
pociąg bez wątpienia przybędzie punktualnie .	sin duda el tren llegará puntual .
zapłacił prostytutce za usługi , nie wiedząc , że rejestruje to kamera ochrony .	pagó por los servicios de una prostituta sin saber que le estaban grabando las cámaras de seguridad .
jutro czeka mnie ciężki dzień .	mañana me espera un día duro .
nie mam ochoty ci pomagać .	no tengo ganas de ayudarte .
jestem bardzo zmęczona .	estoy muy cansada .
powiedział prawdę .	dijo la verdad .
mój wuj jest lekarzem .	un tío mío es doctor .
świetnie mówisz po hiszpańsku .	hablas español muy bien .
cały wolny czas , jakiego miał mało , spędzał z rodziną .	el poco tiempo que tenía libre lo pasaba con su familia .
widać było , że jest zadowolona z wyników .	ella claramente estaba satisfecha con los resultados .
przyszedłem się pożegnać .	he venido a decir adiós .
ps kocham cię !	p . d . : te quiero .
seattle ma bardzo wilgotny klimat .	seattle tiene un clima muy húmedo .
nie mam samochodu .	no tengo coche .
możesz jechać , jeśli chcesz .	puedes ir si quieres .
zaszła nagła zmiana sytuacji .	hubo un cambio repentino en la situación .
lubię telewizyjne programy informacyjne .	me gustan los programas de noticias .
nie rozumiem tego .	no lo entiendo .
z tego co wiem , był on dobrym studentem .	hasta donde yo sé , el era un buen estudiante .
jim nie jest adwokatem , ale lekarzem .	jim no es abogado , es médico .
jim nie jest adwokatem , on jest doktorem .	jim no es abogado , es médico .
rozłączam się , idę pod prysznic .	me desconecto , me voy a duchar .
mężczyzna , który czyta tam książkę , jest moim ojcem .	el hombre que está allí leyendo un libro es mi padre .
niebezpieczne jest dla ciebie prowadzenie samochodu .	es peligroso que conduzcas .
zimą jest dużo śniegu .	en invierno hay mucha nieve .
mogę iść się bawić , jak przeczytam tę książkę ?	¿ puedo ir a jugar cuando termine de leer este libro ?
nie obarczaj się nadmiernie .	no seas demasiado duro contigo mismo .
chciałbym obejrzeć ten film .	me gustaría ver esta película .
to jest to , czego szukam .	esto es lo que busco .
studiowałem za granicą .	he estudiado en el extranjero .
nie jest dobrze mówić z pełną buzią .	no es bueno hablar con la boca llena .
jest łatwiej niż myślałem .	es más fácil de lo que pensaba .
trudno mi wyrazić myśli słowami .	me es difícil verbalizar mis pensamientos .
nie boimy się śmierci .	no tenemos miedo a la muerte .
mój zegarek stoi .	mi reloj está parado .
nie zwracaj uwagi na to , co mówi twój ojciec .	no hagas ningún caso a lo que dice tu padre .
jessie natychmiast przyjął zaproszenie .	jessie aceptó la invitación al instante .
dlaczego mary jedzie na piknik z nim ?	¿ por qué va mary con él al picnic ?
ależ paskudna pogoda !	¡ qué mal tiempo !
jestem zbyt leniwy , aby odrobić swoją pracę domową .	soy demasiado flojo como para hacer los deberes .
nie obgaduj ludzi za plecami .	no hables de la gente a sus espaldas .
kto zostawił otwarte drzwi ?	¿ quién ha dejado la puerta abierta ?
nie chcę jeść .	no quiero comer .
mary potrafi wszystko ugotować , nie używając przepisu .	mary puede cocinar de todo sin utilizar recetas .
zostawiłeś otwarte okno ?	¿ has dejado la ventana abierta ?
w twoim wieku powinieneś być rozsądniejszy .	¡ a tu edad deberías ser más sensato !
on mieszka w tej dzielnicy .	él vive aquí en el barrio .
mój ojciec jest młody .	mi padre es joven .
nie wszystkie książki , które leżą na biurku należą do mnie .	no todos los libros que hay en el escritorio son míos .
tom mieszka w chicago od roku .	tom vive en chicago desde hace un año .
one nie umie dobrze gotować .	ella no cocina bien .
poszedłem tam , gdzie pokazał znajomy .	yo fui en la dirección que indicó mi amigo .
bez ciebie jestem nikim .	sin ti no soy nada .
na miłość boską !	¡ por dios !
na miłość boską !	¡ por el amor de dios !
moim marzeniem jest spokojne życie na wsi .	mi sueño es llevar una vida tranquila en el campo .
wśród naszych przyjaciół są i serbowie , i chorwaci , i muzułmanie .	entre nuestros amigos hay serbios , croatas y musulmanes .
wybacz spóźnienie .	perdona por llegar tarde .
bardzo dziękujemy za współpracę .	de verdad aprecio tu colaboración .
czekam godzinami .	llevo horas esperando .
on jest finansowo niezależny od swoich rodziców .	él es económicamente independiente de sus padres .
absolutnie !	¡ completamente seguro !
zrobił to tylko z ciekawości .	lo hizo sólo por diversión .
jest dumna ze swojej córki .	está orgullosa de su hija .
pokładała dumę w swojej córce .	está orgullosa de su hija .
mój ojciec zmarł na raka .	mi padre murió de cáncer .
mój pociąg odjeżdża o siódmej , a przyjeżdża do tokio o dziewiątej .	mi tren sale a las siete y llega a tokio a las nueve .
ona wstaje o siódmej .	ella se levanta a las siete .
gdzie zobaczyłeś tę kobietę ?	¿ dónde has visto a esta mujer ?
on mówi nie tylko po angielsku , ale i po francusku .	él no sólo habla inglés , sino también francés .
rozumiem jak rozwiązać ten problem .	sé cómo solucionar el problema .
on jest bratem taro .	es el hermano de taro .
jego ojciec je tam dwa razy w tygodniu .	su padre come ahí dos veces a la semana .
tobie jest łatwo rozwiązać ten problem .	para ti es fácil resolver este problema .
proszę się nie ruszać .	no te muevas , por favor .
to łatwe .	es fácil .
ktoś ujawnił tajemnicę nieprzyjacielowi .	alguien filtró el secreto al enemigo .
dał mi nie tylko radę , ale i pieniądze .	no sólo me dio el consejo , sino también el dinero .
w zeszłym tygodniu rzucił szkołę .	él dejó la escuela la semana pasada .
nikt poza tobą nie może mnie uszczęśliwić .	nadie más que tú puede hacerme feliz .
minutę szybciej i złapałbym autobus .	un minuto antes y podrían haber cogido el autobús .
augusto jest moim najukochańszym synem .	augusto es mi hijo más amado .
to jest łatwe .	esto es fácil .
musisz złapać zwierzę żywe .	debes atrapar vivo al animal .
mona lisa to najprawdopodobniej najsłynniejszy obraz w historii .	la mona lisa es probablemente la pintura más famosa que se haya creado .
jesteś chory !	¡ estás enfermo !
dziewczynka dała kwiatek gościowi .	la niña ofreció una flor a la visitante .
zawsze jestem głodny .	siempre tengo hambre .
jestem wiecznie głodny .	siempre tengo hambre .
nie interesuje mnie jego życie prywatne .	no me interesa su vida privada .
ona ma głowę w chmurach .	ella no tiene sentido común .
odkryli nowy sposób .	descubrieron un nuevo método .
odkryli nową metodę .	descubrieron un nuevo método .
gdzie teraz mieszkasz ?	¿ dónde vives ahora ?
tej zupie brakuje odrobiny soli .	a esta sopa le falta un poco de sal .
ona dała mu coś do picia .	ella le dio algo de beber .
możesz zrobić co tylko chcesz .	puedes hacer lo que quieras .
przepraszam za spóźnienie .	disculpe la tardanza .
kobieta , z którą rozmawiałeś , to moja siostra .	la mujer con quien estabas hablando es mi hermana .
ona ma długie ręce i nogi .	tiene los brazos y las piernas largos .
dziś przedstawię cię moim rodzicom .	ahora te voy a presentar a mis padres .
co powiedział ?	¿ qué dijo ?
on lubi kawę bez cukru .	a él le gusta tomar el café sin azúcar .
ojciec kupił mi zegarek , który niespecjalnie mi się podoba .	mi padre me ha comprado un reloj que no me gusta mucho .
zimą szybko robi się ciemno .	en invierno oscurece muy temprano .
ona lubi chodzić ze mną .	a ella le gusta caminar conmigo .
co będzie , to będzie .	qué será , será .
to moja żona , edyta .	ésta es mi mujer , edita .
ten most został wybudowany dwa lata temu .	este puente se construyó hace dos años .
wszystkie drzwi domu były zamknięte .	todas las puertas de la casa estaban cerradas .
masz jakąś książkę do czytania ?	¿ tienes algún libro para leer ?
najwidoczniej nie masz jaj , by przetłumaczyć moje zdanie .	¡ verdaderamente no tienes cojones para no traducir mi frase !
przykro mi , nie ma go w domu .	lo siento , no está en casa .
nie umiem latać .	yo no sé volar .
masz coś do powiedzenia na ten temat ?	¿ tienes algo que decir sobre esto ?
przypominam sobie noc , kiedy po raz pierwszy zobaczyłem drogę mleczną .	me acuerdo de la noche en la que vi la vía láctea por primera vez .
mówimy sobie na ty czy na pan ?	¿ nos tuteamos o nos hablamos de usted ?
właśnie zacząłem uczyć się esperanta .	acabo de comenzar a estudiar esperanto .
trudno mi w to uwierzyć .	esto me parece difícil de creer .
wydaje mi się to niewiarygodne .	esto me parece difícil de creer .
chciałbym iść do szkoły .	me gusta ir al colegio .
lubisz się uczyć ?	¿ te gusta estudiar ?
nie mam nic do napisania .	no tengo nada para escribir .
nie mam co napisać .	no tengo nada para escribir .
powinieneś skupić się na drodze kiedy prowadzisz .	deberías concentrarte en la carretera cuando conduces .
zaoszczędziłem sporo pieniędzy .	he ahorrado mucho dinero .
usiedli na ławce w parku i zaczęli gawędzić .	se sentaron en un banco del parque y empezaron a charlar .
przyszedł do nas wczoraj .	vino a vernos ayer .
ilekroć boris przychodzi do nas , przynosi jakiś mały prezent .	cada vez que nos visita , boris nos trae un pequeño regalo .
będę ci wdzięczna , jeśli pomożesz mi wybrać którąś z tych dwóch sukienek .	si me ayudaras a elegir entre estos dos vestidos , me harías un gran favor .
proponuję spróbować tego białego wina , spodoba ci się .	te sugiero que pruebes este vino blanco , te encantará .
podrzucisz mi jakiś pomysł ?	¿ me ayudas dándome una idea , por favor ?
mówi to samo , odkąd go poznałem .	lleva diciendo lo mismo desde que lo conocí .
zrobisz coś dla mnie ? zamknij się .	hazme un favor y cállate la boca .
bądź tak miły i przestań .	hazme un favor y cállate la boca .
każda z tych rodzin otrzymuje pomoc od państwa .	cada una de estas familias recibe ayudas por parte del estado .
on słuchał muzyki w swoim pokoju .	él escuchaba música en su habitación .
dokonałem odkrycia .	he hecho un descubrimiento .
dlaczego odrzuciłeś jego ofertę ?	¿ por qué has rechazado su oferta ?
daj , pokroję marchewkę .	déjame cortar las zanahorias .
przybył do japonii jako dziecko .	llegó a japón de pequeño .
parliśmy do przodu nieubłaganie .	así y todo , continuamos .
ciesz się tą chwilą !	¡ disfruta el momento !
możesz mi pokazać jak zawiązać krawat ?	¿ puedes mostrarme cómo atar una corbata ?
ta kobieta jest naga .	la mujer está desnuda .
nie jestem w stanie ci powiedzieć , jak wymówić to słowo .	no sé decirte cómo se pronuncia la palabra .
ona nie jest szczęśliwa wśród nas , pozwól jej odejść .	ella no está feliz con nosotros , déjala ir .
komisja zaakceptowała propozycję .	la comisión aceptó la propuesta .
masz zamiar biegać codziennie ?	¿ vas a correr todos los días ?
jesteś szalony !	¡ estás loco !
wczoraj było trzęsienie ziemi .	hubo un terremoto ayer .
nie lubię czekolady .	no me gusta el chocolate .
ona chodzi do supermarketu raz w tygodniu .	ella va al supermercado una vez por semana .
dwie kobiety śpiewają .	dos mujeres cantan .
dwie kobiety śpiewają .	dos mujeres están cantando .
po obejrzeniu telewizji poszedłem spać .	después de ver la tv me fui a la cama .
prawie wszystkie liście już opadły .	casi todas las hojas se han caído .
potrzebuję , żebyś połączył te dwa kable , kiedy ci powiem .	necesito que conectes los dos cables en el momento que te lo pida .
nie interesuje się sportem , w odróżnieniu od innych chłopców w jego wieku .	a diferencia de los otros chicos de su edad , él no se interesa por el fútbol .
czasem znajomość prawdy boli .	a veces duele mucho saber la verdad .
przykro mi to mówić , ale jest pan zwolniony .	me duele decir esto , pero usted está despedido .
każde jabłko jest czerwone .	cada manzana es roja .
ten hotel jest bardzo blisko jeziora .	ese hotel está muy cerca del lago .
sushi jest dobre , ale kuchnia tajska jest lepsza .	el sushi es bueno , pero los platos tailandeses son mejores .
nie pozwolą nam wejść do ogrodu .	ellos no permitirán que entremos al jardín .
chciałbym kupić ten słownik .	quiero comprar este diccionario .
dzieci powinny słuchać rodziców .	los niños deben obedecer a sus padres .
lubię słodycze .	me gustan los dulces .
ona kocha dzieci .	ella ama a los niños .
będziesz moim zięciem .	serás mi yerno .
odkąd wiem , że istnieje uniwersytet , chcę tam iść .	desde que sé que existe la universidad , quiero ir allí .
czyżby akupunktura była tak samo skuteczna jak medycyna tradycyjna ?	¿ será que la acupuntura es tan eficaz como la medicina tradicional ?
zna pan jakiś skuteczny środek na karaluchy ?	¿ usted conoce algún veneno eficaz para cucarachas ?
firma uważa go za bardzo użytecznego pracownika .	la empresa lo considera un trabajador muy eficaz .
to tylko propaganda . mówiono mi , że szampon wcale nie leczy łojotoku .	solo se trata de propaganda . me dijeron que el champú no es eficaz en tratamiento de la seborrea .
bez udziału młodych demokracja jest nieskuteczna .	sin la participación de los jóvenes , la democracia no tiene eficacia .
niedawno spotkałem starego przyjaciela .	hace poco me encontré a un viejo amigo .
nie znam jej .	no la conozco .
jeśli umiecie przeczytać to zdanie , znaczy , że umiecie czytać .	si sois capaces de leer esta frase , entonces es que sabéis leer .
potrzeba uzasadnić danymi i źródłami .	es necesario justificar con datos y fuentes .
nie sądzę , że to dobry pomysł .	no creo que sea una buena idea .
nie uważam , by to była dobra koncepcja .	no creo que sea una buena idea .
jestem człowiekiem .	soy un humano .
z przyjemnością ci pomogę , kiedy tylko będziesz potrzebował .	estoy encantado de ayudarte cada vez que me necesites .
wszystkie wysiłki lekarza nie przyniosły efektu i pacjent zmarł wkrótce później .	todos los esfuerzos del doctor fueron en vano y el hombre murió poco tiempo después .
mogę ją przymierzyć ?	¿ me la puedo probar ?
możecie mi pomóc w tłumaczeniu tego zdania na chiński ?	¿ podéis ayudarme a traducir estas frases en chino ?
czytam , by się czegoś dowiedzieć .	leo para aprender .
czytam dla nauki .	leo para aprender .
niewielu studentów umie czytać po łacinie .	pocos estudiantes saben leer en latín .
wydaje się młody jak na swój wiek .	parece joven , para su edad .
gdzie są moje klucze ?	¿ dónde están mis llaves ?
jest jej drugim mężem .	ella lo ha esposado en segundas nupcias .
proszę bardzo .	tenga usted .
firma jest na minusie .	la empresa está en déficit .
przedsiębiorstwo ma deficyt .	la empresa está en déficit .
muszę się do tego przyzwyczaić .	debo acostumbrarme a ello .
chcesz posłuchać czegoś zabawnego ?	¿ quieres escuchar algo divertido ?
on często podróżuje za granicę .	él suele viajar al extranjero .
nie mam czasu .	no me da tiempo .
wyjaśnię mu to .	yo se lo explicaré .
dziś muszę się spotkać z moim nowym nauczycielem filozofii .	hoy tengo que encontrarme con mi nuevo profesor de filosofía .
b jest drugą literą alfabetu .	la b es la segunda letra del abecedario .
jestem bardzo ciekawy .	soy muy curioso .
to mój dom .	esta es mi casa .
to jest mój dom .	esta es mi casa .
ona czyta tylko prozę .	ella solo lee prosa .
z radością idzie do szpitala .	está contento de ir al hospital .
moje imię brzmi maría .	maría . este es mi nombre .
maría – oto moje imię .	maría . este es mi nombre .
festyn był wielkim sukcesem .	la fiesta fue un gran éxito .
poszedłem do zoo z siostrą .	fui al zoo con mi hermana .
ten kwiat jest piękny , nieprawdaż ?	esta flor es bonita , ¿ no ?
anglia to kraj , w którym policjanci nie noszą broni .	inglaterra es un país donde los policías no llevan armas .
ilekroć czytam tę książkę , znajduję coś nowego .	cada vez que leo este libro , encuentro algo nuevo .
chętnie poszedłbym z tobą , ale jestem bez grosza .	me gustaría ir contigo , pero estoy sin dinero .
tak właśnie poznałem twoją matkę .	así es como conocí a tu madre .
obawiam się , że wsiedliśmy do złego pociągu .	temo haber tomado el tren equivocado .
zrobię to natychmiast .	lo hago enseguida .
nie mogę go znieść .	no puedo soportarlo .
panie przodem !	¡ las damas primero !
jeszcze za zimno , by jechać nad morze .	todavía hace demasiado frío para ir al mar .
ta książka jest mała .	este libro es pequeño .
potrzebuję przyjaciół .	necesito tener amigos .
lustro odbija światło .	un espejo refleja la luz .
to nie jest ten chłopak , który był tu wczoraj .	no es el chico que vino ayer aquí .
ziemia to planeta mała , ale piękna .	la tierra es un planeta pequeño pero bello .
nie baw się tutaj .	no juegues aquí .
codziennie wracam do domu wcześnie .	todos los días vuelvo a casa temprano .
tamten raport był ważny , ponieważ wskazał wszystkie błędy popełnione przez komitet .	ese informe fue importante porque señaló todos los errores cometidos por el comité .
haiku jest typem wiersza .	el haiku es un tipo de poema .
proszę , nie hałasuj tak .	por favor , no hagas tanto ruido .
kot pije mleko .	el gato bebe leche .
złodziej okradający innego złodzieja ma sto lat odpustu .	ladrón que le roba a otro ladrón tiene cien años de perdón .
nie zrozumiałem tego żartu .	no entendí esta broma .
obaj są bardzo inteligentni .	ambos son muy brillantes .
boisz się śmierci .	tienes miedo a la muerte .
wsypał dużo cukru do kawy .	ha puesto mucho azúcar en el café .
nie sądzę , by te plamy z atramentu puściły .	no creo que salgan estas manchas de tinta .
pamiętam ciepło jego dłoni .	puedo recordar el calor de sus manos .
zawsze chciałem cię poznać .	siempre he querido conocerte .
mają państwo dom we włoszech ?	¿ tienen ustedes una casa en italia ?
płakała całą noc .	ella estuvo llorando toda la noche .
czy w tym domu jest jadalnia ?	¿ la casa tiene comedor ?
byłoby ci lepiej beze mnie .	estarías mejor sin mí .
na szczęście nic mi nie brakuje .	por suerte no me falta de nada .
zaparkował samochód za budynkiem .	él aparcó el coche detrás del edificio .
wszyscy jedli to samo .	todos comieron lo mismo .
myślisz , że jestem brzydki ?	¿ crees que soy feo ?
kiedy ci pasuje ?	¿ cuándo te viene bien ?
trzecia ulica po prawej .	la tercera calle a la derecha .
mogę uczyć angielskiego .	puedo enseñar inglés .
nie odchodź .	no te vayas .
codziennie przechodzę koło tego kościoła .	todos los días paso por delante de esta iglesia .
arabia saudyjska to kraj bogaty w ropę naftową .	arabia saudita es un país rico en petróleo .
nie mam więcej czasu z tobą rozmawiać .	no tengo más tiempo para seguir hablando contigo .
przyznam , że nie rozumiem .	confieso que no lo entiendo .
dzieci przede wszystkim potrzebują miłości .	los niños necesitan amor por sobre todas las cosas .
znasz łacinę ?	¿ sabes latín ?
nic nie brakuje .	no falta nada .
dwa miejsca były wolne .	había dos sitios libres .
zaraz u ciebie będę .	en un momento estoy contigo .
ile języków jest na świecie ?	¿ cuántos idiomas hay en el mundo ?
to jest mój pies fido . kocham go .	ése es mi perro fido . yo lo amo .
ona ma duże piersi .	ella tiene pechos grandes .
dzięki bogu wyzdrowiał całkowicie .	gracias a dios él se ha recuperado completamente .
zostawiłem ci kolację w piecyku .	te he dejado la cena en el horno .
nie znam żadnego z nich .	no conozco a ninguno de los dos .
rzeka dzieli miasto na część wschodnią i zachodnią .	un río divide la ciudad en este y oeste .
wiosna jest tuż za rogiem .	la primavera está a la vuelta de la esquina .
gdzie się skończyło ?	¿ cuándo acabó ?
ich cierpliwość była na wyczerpaniu .	estaban a punto de perder la paciencia .
byli już na skraju cierpliwości .	estaban a punto de perder la paciencia .
nie mam najmniejszej ochoty uczyć się dziś wieczór .	no tengo ninguna gana de estudiar esta noche .
strażak nie był w stanie opanować płomieni .	el bombero no podía apagar las llamas .
to też prawda .	también es verdad .
belgia nie jest tak duża jak francja .	bélgica no es tan grande como francia .
w tym miesiącu było gorąco , dzisiaj to wyjątek .	este mes ha hecho calor , pero hoy es una excepción .
pomożesz mi z tym stołem ?	¿ puedes ayudarme con esta mesa ?
usiedliśmy wokół ogniska .	nos sentamos alrededor del fuego .
usiedliśmy przy ogniu .	nos sentamos alrededor del fuego .
mam kłopoty z koncentracją .	tengo dificultad para concentrarme .
mamo , chodź ze mną do sklepu .	mamá , ven conmigo a la tienda .
mam cukrzycę .	soy diabética .
jego historia jest dziwna , ale wiarygodna .	su historia es extraña , pero es creíble .
piję za jego zdrowie .	bebo a su salud .
on jest zawsze hojny dla ubogich .	él se muestra siempre generoso con los pobres .
coraz więcej ludzi oferuje pomoc .	cada vez más gente ofrecía su ayuda .
gdzie rządzi siła , milczy prawo .	allí donde la fuerza reina , el derecho calla .
spotkałem prześliczną dziewczynę .	me encontré por casualidad una chica muy guapa .
